,score
15130,550.86536
15131,553.61505
15132,551.9299
15133,549.4427
15134,551.4431
15135,555.7482
15136,543.57874
15137,551.297
15138,544.8788
15139,553.75134
15140,550.87427
15141,543.2208
15142,544.2586
15143,548.2304
15144,549.7881
15145,555.59827
15146,548.72327
15147,527.8749
15148,543.673
15149,556.3621
15150,549.71045
15151,555.64325
15152,557.1393
15153,545.75854
15154,550.0473
15155,552.6
15156,552.4375
15157,548.5142
15158,545.75854
15159,552.57635
15160,547.3122
15161,554.37775
15162,548.887
15163,552.8661
15164,552.8065
15165,530.1725
15166,542.3512
15167,542.69025
15168,553.80646
15169,549.0704
15170,549.53766
15171,558.13525
15172,554.47614
15173,552.13776
15174,549.69556
15175,547.00757
15176,550.86536
15177,551.9299
15178,544.95807
15179,538.9233
15180,542.1723
15181,552.4375
15182,555.1528
15183,547.5383
15184,553.09125
15185,550.15625
15186,543.2208
15187,544.6156
15188,558.0251
15189,556.31647
15190,556.6799
15191,556.3621
15192,539.0526
15193,555.0414
15194,554.2686
15195,556.581
15196,544.8388
15197,548.3623
15198,555.78986
15199,548.7161
15200,545.81006
15201,555.4151
15202,549.70825
15203,556.9328
15204,549.70013
15205,543.96967
15206,552.7883
15207,554.4481
15208,549.85266
15209,557.97754
15210,556.6121
15211,546.71063
15212,541.58276
15213,533.17346
15214,555.9425
15215,556.1073
15216,550.9681
15217,553.9
15218,557.342
15219,554.94434
15220,552.7586
15221,547.0114
15222,556.13806
15223,549.4574
15224,557.3531
15225,537.33813
15226,553.09125
15227,556.2313
15228,558.13525
15229,548.00464
15230,545.59924
15231,552.4375
15232,557.1393
15233,545.48444
15234,553.2069
15235,529.8573
15236,558.13525
15237,555.6501
15238,548.8714
15239,540.90967
15240,552.4375
15241,542.68945
15242,558.13525
15243,552.57635
15244,546.6159
15245,548.7808
15246,555.20807
15247,557.7016
15248,546.3775
15249,554.36523
15250,556.69775
15251,549.73773
15252,553.09125
15253,545.16345
15254,538.8097
15255,558.0251
15256,547.9603
15257,551.33014
15258,555.57513
15259,551.5514
15260,551.5021
15261,551.50085
15262,547.6287
15263,549.2338
15264,546.9413
15265,553.36523
15266,558.0251
15267,548.8254
15268,557.021
15269,550.2789
15270,549.0511
15271,549.6385
15272,556.8765
15273,545.6303
15274,555.3082
15275,552.7883
15276,550.14905
15277,526.37274
15278,542.7971
15279,545.9491
15280,548.07306
15281,548.6095
15282,552.0319
15283,548.4503
15284,541.517
15285,550.9706
15286,546.6726
15287,541.39374
15288,543.65845
15289,524.9253
15290,544.1313
15291,557.26495
15292,557.2454
15293,544.0525
15294,551.27637
15295,555.0971
15296,556.19104
15297,552.13776
15298,546.5376
15299,555.6869
15300,548.76117
15301,537.64484
15302,556.2991
15303,555.87213
15304,547.55945
15305,547.5246
15306,553.133
15307,545.56506
15308,553.8984
15309,550.7679
15310,549.46844
15311,553.691
15312,551.36096
15313,552.32416
15314,546.8993
15315,540.42694
15316,551.28864
15317,538.08295
15318,554.17773
15319,543.4764
15320,550.493
15321,547.6738
15322,552.36206
15323,554.4601
15324,558.13525
15325,548.8594
15326,553.2789
15327,553.09125
15328,505.36295
15329,551.77966
15330,557.15186
15331,557.62335
15332,556.8984
15333,549.0759
15334,556.3621
15335,544.8579
15336,550.1266
15337,554.83075
15338,547.15173
15339,539.3485
15340,551.05615
15341,541.0951
15342,545.6344
15343,544.24664
15344,546.7456
15345,552.4375
15346,545.84406
15347,556.1329
15348,527.5259
15349,557.8599
15350,552.3596
15351,556.3621
15352,526.9148
15353,550.51416
15354,544.1659
15355,548.0833
15356,548.8714
15357,552.4375
15358,552.4949
15359,549.6477
15360,549.7881
15361,553.23834
15362,545.1127
15363,545.2078
15364,548.9863
15365,534.76263
15366,547.03296
15367,552.1546
15368,553.7429
15369,547.71826
15370,552.4375
15371,557.8599
15372,524.53125
15373,546.4455
15374,556.3621
15375,540.36115
15376,555.41364
15377,555.9425
15378,548.4111
15379,553.09125
15380,550.87427
15381,553.7288
15382,547.6064
15383,544.8388
15384,543.69775
15385,546.4342
15386,551.6095
15387,551.9298
15388,555.08826
15389,549.1084
15390,551.4431
15391,544.1659
15392,550.95105
15393,557.2339
15394,548.9843
15395,547.11127
15396,549.1178
15397,548.65924
15398,549.5447
15399,549.76697
15400,555.9398
15401,542.0076
15402,542.6021
15403,551.49927
15404,550.6849
15405,558.13525
15406,545.997
15407,552.22845
15408,557.37036
15409,547.4067
15410,553.09125
15411,544.4843
15412,548.57764
15413,554.8475
15414,549.887
15415,544.8833
15416,544.61816
15417,549.7881
15418,552.4375
15419,557.50586
15420,538.2894
15421,552.4375
15422,551.83154
15423,546.8947
15424,535.1802
15425,552.4375
15426,556.6121
15427,547.461
15428,552.34814
15429,554.7596
15430,552.90375
15431,555.25854
15432,556.2313
15433,542.9462
15434,557.55286
15435,546.3334
15436,553.09125
15437,549.7881
15438,545.16376
15439,551.13513
15440,557.28357
15441,549.59375
15442,557.7498
15443,550.72906
15444,543.2456
15445,554.70917
15446,551.7247
15447,550.3979
15448,546.90924
15449,557.8599
15450,557.8599
15451,551.13513
15452,548.8616
15453,553.95325
15454,546.43823
15455,552.075
15456,554.5874
15457,557.1384
15458,552.8557
15459,548.7161
15460,538.34546
15461,548.9865
15462,551.4431
15463,554.3789
15464,537.83655
15465,555.25854
15466,544.44116
15467,556.44006
15468,557.28357
15469,553.09125
15470,548.28906
15471,552.4375
15472,549.0838
15473,552.3596
15474,553.56995
15475,550.2789
15476,555.83966
15477,551.5923
15478,548.44366
15479,552.34814
15480,553.09125
15481,555.0173
15482,548.57764
15483,527.333
15484,552.428
15485,551.65533
15486,551.25684
15487,557.724
15488,557.3063
15489,548.8977
15490,534.48444
15491,545.33234
15492,556.3621
15493,557.8409
15494,556.69775
15495,553.81696
15496,553.09125
15497,555.8866
15498,556.3621
15499,543.3726
15500,537.88947
15501,557.10974
15502,556.8918
15503,553.1706
15504,551.91113
15505,556.6799
15506,545.96344
15507,554.39087
15508,555.66455
15509,557.43964
15510,551.35693
15511,551.6234
15512,548.3947
15513,557.5247
15514,553.4829
15515,556.1073
15516,546.58844
15517,549.81726
15518,547.9548
15519,552.1626
15520,551.9805
15521,543.8381
15522,557.4146
15523,552.13776
15524,536.53467
15525,556.7796
15526,549.0688
15527,553.6779
15528,557.7498
15529,552.57635
15530,541.07556
15531,551.6056
15532,543.6353
15533,553.87036
15534,528.7212
15535,553.9526
15536,535.74695
15537,544.10516
15538,547.4519
15539,554.1457
15540,549.91406
15541,548.5117
15542,552.87646
15543,555.85443
15544,543.8375
15545,551.4115
15546,552.7586
15547,555.6072
15548,553.09125
15549,548.9658
15550,557.10974
15551,555.7061
15552,553.09125
15553,545.2241
15554,537.15436
15555,551.11
15556,546.2308
15557,548.0988
15558,555.77374
15559,551.13513
15560,549.5447
15561,553.14746
15562,539.73474
15563,550.98145
15564,545.8202
15565,554.328
15566,557.8599
15567,546.9962
15568,540.4467
15569,515.23584
15570,530.55176
15571,542.6459
15572,549.97925
15573,555.9435
15574,531.6458
15575,548.57764
15576,538.3993
15577,550.14764
15578,545.7303
15579,541.8276
15580,555.2882
15581,554.82306
15582,552.075
15583,543.6076
15584,553.12683
15585,545.5471
15586,555.7482
15587,543.2002
15588,545.7895
15589,544.8024
15590,553.50574
15591,557.7812
15592,549.0511
15593,546.5475
15594,543.2208
15595,557.724
15596,544.2586
15597,549.4954
15598,556.44006
15599,543.1388
15600,552.8315
15601,534.0831
15602,556.28986
15603,552.4375
15604,550.4503
15605,558.1162
15606,540.2209
15607,556.24713
15608,543.0665
15609,533.6702
15610,551.50085
15611,551.23865
15612,551.33875
15613,557.7498
15614,556.3621
15615,553.09125
15616,557.2573
15617,557.7022
15618,544.7536
15619,544.6856
15620,549.76746
15621,540.0237
15622,548.38403
15623,551.74335
15624,547.9603
15625,556.01025
15626,556.6121
15627,555.8931
15628,553.09125
15629,558.13525
15630,555.9425
15631,552.4141
15632,543.2743
15633,557.17065
15634,555.6869
15635,557.8599
15636,553.1271
15637,553.6262
15638,553.5069
15639,549.0334
15640,548.8977
15641,550.39197
15642,555.81256
15643,556.13806
15644,547.5331
15645,548.6509
15646,539.7945
15647,557.3698
15648,538.95386
15649,556.02905
15650,555.7412
15651,542.49744
15652,551.6129
15653,547.3312
15654,549.7881
15655,553.09125
15656,544.9651
15657,547.6064
15658,548.57764
15659,546.6314
15660,556.3124
15661,550.9706
15662,550.75574
15663,555.7061
15664,538.7504
15665,556.44006
15666,550.1222
15667,536.7686
15668,537.6052
15669,547.7178
15670,554.1457
15671,534.26263
15672,556.71106
15673,553.2819
15674,544.0275
15675,553.95325
15676,554.5818
15677,537.42267
15678,553.09125
15679,546.99927
15680,551.41644
15681,555.69775
15682,555.7412
15683,546.4235
15684,551.4431
15685,555.76733
15686,546.64233
15687,541.05164
15688,555.0852
15689,548.5598
15690,548.91046
15691,550.17914
15692,553.09125
15693,546.6872
15694,552.34814
15695,557.10974
15696,549.66296
15697,546.80206
15698,555.0971
15699,554.4492
15700,553.33563
15701,556.7507
15702,547.9984
15703,551.50085
15704,556.5338
15705,546.708
15706,549.8575
15707,551.2762
15708,547.9578
15709,555.9425
15710,557.92523
15711,556.30023
15712,542.8949
15713,546.2543
15714,553.09125
15715,543.00726
15716,527.6162
15717,553.50055
15718,544.901
15719,534.82605
15720,553.1079
15721,550.24805
15722,541.0509
15723,544.6156
15724,549.87036
15725,541.1198
15726,552.1913
15727,557.7498
15728,545.90497
15729,548.7161
15730,546.89276
15731,556.6799
15732,549.4403
15733,537.43414
15734,549.80347
15735,556.0338
15736,554.1831
15737,549.3599
15738,555.01025
15739,544.0796
15740,551.0222
15741,556.1148
15742,551.85815
15743,549.00903
15744,556.29156
15745,556.8682
15746,544.9433
15747,546.919
15748,548.5598
15749,539.69495
15750,538.0992
15751,550.2223
15752,551.51965
15753,549.4427
15754,554.4507
15755,555.44916
15756,553.7792
15757,543.72845
15758,557.28357
15759,536.5489
15760,550.86536
15761,552.9813
15762,538.0071
15763,556.3621
15764,550.2482
15765,550.2789
15766,553.2943
15767,546.907
15768,555.5313
15769,556.3621
15770,556.3621
15771,547.63464
15772,558.13525
15773,552.90375
15774,554.86694
15775,551.8835
15776,556.6787
15777,555.6965
15778,548.7789
15779,541.13336
15780,557.8599
15781,552.7586
15782,555.7412
15783,539.87006
15784,543.8674
15785,553.09125
15786,547.61725
15787,556.12634
15788,550.6611
15789,527.48016
15790,557.8151
15791,552.1913
15792,546.5999
15793,547.23425
15794,546.74854
15795,552.4375
15796,557.8599
15797,548.0842
15798,556.0249
15799,550.6211
15800,551.66034
15801,557.10974
15802,558.13525
15803,548.8977
15804,547.8074
15805,548.7261
15806,549.887
15807,557.26495
15808,554.5181
15809,557.0083
15810,552.4375
15811,549.0511
15812,528.51733
15813,548.8714
15814,546.56177
15815,553.09125
15816,540.92456
15817,556.01025
15818,546.6872
15819,552.8849
15820,558.13525
15821,557.8599
15822,549.7175
15823,555.02594
15824,554.68866
15825,554.01526
15826,545.25323
15827,553.09125
15828,553.56775
15829,550.9983
15830,553.098
15831,542.21564
15832,552.7736
15833,555.4802
15834,547.1193
15835,549.99
15836,543.7643
15837,545.9841
15838,548.23773
15839,553.09125
15840,547.73157
15841,556.5338
15842,549.8651
15843,554.3455
15844,555.6169
15845,557.10974
15846,537.0656
15847,538.24304
15848,548.8714
15849,556.13806
15850,555.0852
15851,553.09125
15852,550.81885
15853,553.604
15854,544.0302
15855,555.3239
15856,556.6799
15857,557.10974
15858,557.5064
15859,557.8599
15860,551.32904
15861,556.44006
15862,554.47614
15863,543.94543
15864,551.4782
15865,533.7446
15866,556.6799
15867,553.09125
15868,555.02686
15869,548.8254
15870,557.724
15871,550.5966
15872,546.23706
15873,544.67896
15874,554.5699
15875,552.4375
15876,544.61816
15877,554.4507
15878,550.4814
15879,554.36523
15880,549.4108
15881,547.5383
15882,557.15186
15883,548.57764
15884,556.164
15885,550.86536
15886,545.8486
15887,547.2654
15888,558.0251
15889,555.2757
15890,539.5856
15891,550.93066
15892,553.8131
15893,547.5347
15894,548.5656
15895,553.09125
15896,557.4297
15897,556.0414
15898,556.44006
15899,539.3675
15900,549.8893
15901,544.02673
15902,539.6105
15903,554.0317
15904,553.09125
15905,547.14
15906,539.83246
15907,539.0648
15908,556.36584
15909,534.5171
15910,555.41516
15911,556.13806
15912,556.5134
15913,550.9867
15914,557.10974
15915,557.62335
15916,556.3621
15917,546.2465
15918,550.1661
15919,548.8254
15920,550.93066
15921,543.0281
15922,549.43134
15923,553.1271
15924,557.10974
15925,546.12213
15926,550.4814
15927,546.8138
15928,544.743
15929,543.376
15930,553.1039
15931,549.8182
15932,552.22174
15933,550.35754
15934,556.2485
15935,548.8574
15936,545.08466
15937,554.35596
15938,548.00073
15939,549.0197
15940,548.8406
15941,549.6784
15942,552.90375
15943,556.67114
15944,545.6375
15945,555.07434
15946,543.53186
15947,552.2847
15948,529.3902
15949,558.13525
15950,557.5921
15951,527.9908
15952,545.96564
15953,553.9439
15954,556.3621
15955,542.36945
15956,556.69855
15957,553.50055
15958,549.1209
15959,556.01025
15960,549.7938
15961,546.5288
15962,554.45233
15963,544.649
15964,541.8323
15965,549.0624
15966,552.2145
15967,548.06177
15968,546.59534
15969,557.28357
15970,541.8794
15971,557.15186
15972,553.09125
15973,542.49963
15974,557.1522
15975,549.83923
15976,553.09125
15977,553.09125
15978,550.7272
15979,548.86725
15980,557.1309
15981,544.2586
15982,553.09125
15983,549.4966
15984,553.7528
15985,555.1613
15986,555.096
15987,526.8153
15988,555.1243
15989,549.4966
15990,555.0414
15991,545.32544
15992,550.95953
15993,527.8711
15994,552.0319
15995,557.8599
15996,547.40967
15997,552.2145
15998,547.99725
15999,525.1844
16000,557.5473
16001,551.05786
16002,556.47064
16003,551.4802
16004,540.10736
16005,525.8995
16006,542.127
16007,556.01025
16008,546.4248
16009,553.14746
16010,546.19446
16011,544.84326
16012,557.15186
16013,554.93604
16014,555.4559
16015,552.2045
16016,536.12256
16017,547.919
16018,551.5021
16019,557.4487
16020,547.6287
16021,553.6521
16022,543.3726
16023,548.6429
16024,557.724
16025,542.60974
16026,526.83905
16027,551.7941
16028,558.13525
16029,548.67487
16030,530.4012
16031,554.5889
16032,553.09125
16033,555.7028
16034,556.97516
16035,557.43964
16036,555.4872
16037,550.6849
16038,539.04944
16039,546.2435
16040,548.9285
16041,543.76666
16042,541.22766
16043,542.04785
16044,553.09125
16045,558.13525
16046,557.3386
16047,552.04785
16048,557.7498
16049,533.53766
16050,547.43445
16051,547.40967
16052,552.34814
16053,547.2436
16054,550.32074
16055,548.9657
16056,550.15625
16057,548.8864
16058,551.0303
16059,551.297
16060,541.0869
16061,555.9425
16062,557.0083
16063,542.68945
16064,548.8714
16065,556.6343
16066,538.37415
16067,557.10974
16068,551.1753
16069,552.7586
16070,548.7808
16071,558.13525
16072,551.87805
16073,544.5885
16074,542.5726
16075,551.6398
16076,544.2999
16077,547.9603
16078,558.13525
16079,552.90375
16080,535.2856
16081,555.6869
16082,556.6799
16083,556.25085
16084,549.85266
16085,553.09125
16086,556.3621
16087,548.4111
16088,541.90686
16089,553.7389
16090,524.72375
16091,553.6521
16092,557.6571
16093,546.496
16094,543.7769
16095,556.3621
16096,552.1346
16097,558.13525
16098,552.4375
16099,557.4146
16100,535.1594
16101,545.7515
16102,557.8151
16103,549.3703
16104,521.6613
16105,545.8955
16106,556.56195
16107,553.09125
16108,543.1187
16109,544.1731
16110,552.90375
16111,553.4924
16112,550.14764
16113,553.6521
16114,556.69775
16115,550.47394
16116,544.8388
16117,545.27313
16118,551.05853
16119,555.0414
16120,524.329
16121,544.8388
16122,556.6315
16123,552.7056
16124,539.09705
16125,552.7691
16126,550.94684
16127,556.3621
16128,542.33484
16129,553.5889
16130,548.3303
16131,545.1807
16132,557.0083
16133,555.05804
16134,557.67615
16135,551.0833
16136,558.13525
16137,547.9603
16138,554.5355
16139,552.4375
16140,553.09125
16141,542.34625
16142,558.13525
16143,533.3954
16144,552.57635
16145,552.4531
16146,545.84406
16147,554.38074
16148,554.3609
16149,542.0591
16150,558.1162
16151,548.4216
16152,549.2607
16153,554.69196
16154,497.07034
16155,544.4438
16156,548.855
16157,541.0734
16158,548.9965
16159,540.8436
16160,548.7161
16161,551.2762
16162,552.34814
16163,554.39087
16164,549.1677
16165,553.09125
16166,552.54895
16167,548.00775
16168,545.56854
16169,556.3393
16170,552.075
16171,557.10974
16172,553.25574
16173,540.48096
16174,558.13525
16175,558.0251
16176,514.90356
16177,537.2049
16178,549.4789
16179,548.2293
16180,549.887
16181,553.9343
16182,556.89746
16183,550.86536
16184,542.4527
16185,558.0251
16186,550.70685
16187,555.85443
16188,546.03845
16189,552.90375
16190,549.22003
16191,543.14
16192,553.09125
16193,524.99115
16194,552.87646
16195,546.63293
16196,557.5064
16197,547.57056
16198,551.9908
16199,543.3536
16200,512.6677
16201,558.13525
16202,556.78625
16203,555.7061
16204,551.49927
16205,551.11
16206,556.0414
16207,544.25684
16208,556.59546
16209,546.8481
16210,543.53186
16211,548.5355
16212,546.3775
16213,552.4375
16214,555.45667
16215,544.4317
16216,556.3621
16217,549.4045
16218,552.57635
16219,551.6472
16220,551.0193
16221,557.7498
16222,552.6645
16223,553.0953
16224,539.5234
16225,541.97925
16226,542.4997
16227,495.69666
16228,547.74066
16229,546.5999
16230,548.8977
16231,512.40393
16232,557.15186
16233,543.65845
16234,552.956
16235,534.4991
16236,552.177
16237,558.13525
16238,545.5947
16239,553.09125
16240,546.6004
16241,557.0907
16242,536.7744
16243,546.4127
16244,549.8565
16245,548.5117
16246,558.0251
16247,532.46375
16248,553.09125
16249,554.34045
16250,551.3883
16251,520.78577
16252,548.20074
16253,539.64154
16254,551.11
16255,557.7498
16256,520.31213
16257,549.7175
16258,528.61096
16259,553.09125
16260,549.4108
16261,555.5172
16262,552.7975
16263,550.28076
16264,555.94604
16265,552.4375
16266,553.09125
16267,546.9388
16268,545.7954
16269,552.4375
16270,546.9714
16271,554.19275
16272,555.32104
16273,557.97754
16274,551.68207
16275,543.51483
16276,557.7498
16277,553.09125
16278,537.45715
16279,557.0736
16280,533.13794
16281,551.9299
16282,551.2099
16283,549.3511
16284,549.5447
16285,553.3724
16286,549.69556
16287,552.57635
16288,547.79706
16289,556.0289
16290,557.724
16291,552.55176
16292,519.1599
16293,549.16284
16294,558.13525
16295,548.59784
16296,532.54205
16297,553.43
16298,552.1919
16299,558.13525
16300,552.7164
16301,554.3055
16302,552.9751
16303,551.297
16304,555.1727
16305,533.62714
16306,553.7792
16307,542.1567
16308,557.81757
16309,541.19385
16310,547.62604
16311,547.3565
16312,556.30707
16313,554.3376
16314,549.52856
16315,557.0083
16316,555.5608
16317,549.0704
16318,552.9202
16319,509.00278
16320,538.18805
16321,548.32153
16322,548.4111
16323,524.09814
16324,545.5688
16325,556.24713
16326,549.5136
16327,554.3789
16328,556.6799
16329,534.12225
16330,553.09125
16331,545.3638
16332,548.8616
16333,541.80994
16334,553.09125
16335,540.5654
16336,553.09125
16337,555.60254
16338,548.1529
16339,549.83923
16340,551.3263
16341,552.8792
16342,552.7712
16343,548.60095
16344,547.0354
16345,556.23816
16346,558.13525
16347,543.3386
16348,552.8396
16349,552.8686
16350,550.15625
16351,550.2533
16352,550.91766
16353,554.82306
16354,555.9425
16355,546.7348
16356,545.4791
16357,549.7881
16358,555.7412
16359,545.63586
16360,556.44006
16361,553.0151
16362,549.5977
16363,546.4105
16364,541.6339
16365,547.7027
16366,544.3748
16367,555.44324
16368,550.2533
16369,556.3621
16370,551.1132
16371,490.43994
16372,545.432
16373,554.63855
16374,553.09125
16375,551.4431
16376,536.0307
16377,551.9928
16378,557.1474
16379,557.17065
16380,537.252
16381,548.5598
16382,530.2514
16383,552.0468
16384,526.186
16385,553.24445
16386,541.0835
16387,553.21423
16388,557.28357
16389,557.7498
16390,544.37354
16391,550.7729
16392,550.947
16393,550.15625
16394,546.6317
16395,553.7583
16396,556.1148
16397,543.28754
16398,553.09125
16399,537.71545
16400,551.51965
16401,547.2769
16402,543.3104
16403,548.8616
16404,552.34814
16405,546.6568
16406,548.70575
16407,557.5921
16408,556.01025
16409,557.724
16410,557.8409
16411,549.94226
16412,539.69495
16413,543.828
16414,548.7161
16415,555.69775
16416,558.13525
16417,550.7798
16418,554.9591
16419,553.87036
16420,549.02466
16421,547.1546
16422,544.8545
16423,553.09125
16424,549.4954
16425,556.85547
16426,553.1271
16427,553.3532
16428,548.8714
16429,542.6541
16430,552.8469
16431,557.8599
16432,544.54016
16433,556.62305
16434,546.40155
16435,549.4954
16436,550.2989
16437,552.075
16438,556.3621
16439,535.90314
16440,551.4481
16441,558.13525
16442,548.8714
16443,554.6186
16444,558.13525
16445,556.6121
16446,558.13525
16447,553.09125
16448,552.90375
16449,547.47125
16450,551.6782
16451,550.7729
16452,547.2502
16453,552.1104
16454,550.69904
16455,555.5685
16456,553.09125
16457,555.7482
16458,556.47986
16459,556.69775
16460,556.7664
16461,541.5093
16462,528.36096
16463,550.9902
16464,549.0511
16465,557.724
16466,547.5681
16467,541.517
16468,551.802
16469,548.8254
16470,555.34106
16471,552.3596
16472,556.7128
16473,550.7679
16474,551.4431
16475,552.56995
16476,544.41693
16477,549.86896
16478,558.13525
16479,553.09125
16480,546.8441
16481,550.4102
16482,546.38904
16483,550.6849
16484,550.86536
16485,550.86536
16486,547.15625
16487,546.9222
16488,540.90967
16489,547.9603
16490,547.9039
16491,557.8599
16492,556.01025
16493,543.2208
16494,547.4067
16495,555.0971
16496,552.78503
16497,543.5824
16498,555.9435
16499,558.13525
16500,547.0468
16501,548.7858
16502,515.2092
16503,544.8311
16504,542.6452
16505,548.8746
16506,546.2605
16507,551.4431
16508,544.84875
16509,553.09125
16510,551.0942
16511,546.6907
16512,542.49963
16513,546.29803
16514,523.47156
16515,558.0251
16516,553.09125
16517,543.71014
16518,556.4773
16519,558.13525
16520,538.3252
16521,531.0932
16522,555.03314
16523,549.04974
16524,552.7164
16525,552.50854
16526,552.1546
16527,553.09125
16528,550.9706
16529,555.6475
16530,556.3621
16531,553.1699
16532,545.66364
16533,557.92523
16534,546.6872
16535,557.724
16536,542.1666
16537,557.10974
16538,556.44006
16539,546.40155
16540,545.1807
16541,555.1729
16542,539.52356
16543,557.10974
16544,550.0671
16545,534.1472
16546,552.3596
16547,539.6074
16548,557.724
16549,555.7482
16550,554.61346
16551,527.2224
16552,548.29596
16553,547.9603
16554,550.2849
16555,552.6164
16556,558.13525
16557,556.74414
16558,547.4519
16559,550.3707
16560,556.6799
16561,546.83875
16562,552.4618
16563,556.3727
16564,552.1546
16565,537.54834
16566,533.00226
16567,548.5117
16568,555.98584
16569,551.07404
16570,539.4278
16571,526.1601
16572,551.8822
16573,548.2781
16574,557.1393
16575,535.8339
16576,543.37616
16577,556.01025
16578,548.4111
16579,548.8864
16580,550.83795
16581,551.7113
16582,553.8984
16583,556.44006
16584,548.02496
16585,545.01953
16586,549.6937
16587,558.13525
16588,553.6718
16589,544.4058
16590,555.6869
16591,547.8995
16592,548.8616
16593,550.3023
16594,553.09125
16595,521.0484
16596,548.5598
16597,548.57764
16598,550.43677
16599,552.3596
16600,553.09125
16601,544.8151
16602,549.71045
16603,556.581
16604,551.15234
16605,548.9865
16606,550.2514
16607,541.9347
16608,551.2157
16609,546.59534
16610,555.2757
16611,551.6711
16612,551.5487
16613,538.3913
16614,532.06244
16615,546.88586
16616,545.8072
16617,545.6372
16618,558.0251
16619,537.9634
16620,551.1144
16621,553.14343
16622,536.74756
16623,553.8922
16624,556.3958
16625,551.3652
16626,543.9361
16627,554.3697
16628,552.3596
16629,550.949
16630,549.15533
16631,553.3146
16632,553.7726
16633,549.52856
16634,556.01025
16635,548.8977
16636,552.1546
16637,550.6849
16638,530.38806
16639,554.76624
16640,544.2514
16641,550.15625
16642,549.73773
16643,557.02844
16644,551.4431
16645,556.44006
16646,552.4375
16647,556.3621
16648,547.3791
16649,549.13806
16650,546.8862
16651,556.0872
16652,552.7164
16653,551.06836
16654,553.26404
16655,552.6825
16656,530.87573
16657,557.021
16658,555.2679
16659,556.1011
16660,549.37836
16661,537.38556
16662,551.50616
16663,556.2679
16664,554.7281
16665,553.21423
16666,555.7412
16667,542.77594
16668,547.78613
16669,552.7359
16670,556.01025
16671,551.65625
16672,556.3621
16673,549.04956
16674,543.24554
16675,555.6869
16676,556.6121
16677,556.3621
16678,551.615
16679,547.9578
16680,554.4507
16681,545.8157
16682,548.9865
16683,554.9707
16684,556.6799
16685,556.13806
16686,548.8254
16687,551.59186
16688,550.7679
16689,556.85126
16690,548.7161
16691,555.77374
16692,552.08636
16693,553.09125
16694,553.1118
16695,551.18677
16696,557.3531
16697,552.4131
16698,556.01025
16699,551.69556
16700,538.5535
16701,556.64
16702,552.7166
16703,542.88696
16704,555.6799
16705,551.26196
16706,554.761
16707,553.182
16708,553.49286
16709,522.0038
16710,548.7279
16711,552.4375
16712,546.9095
16713,549.3686
16714,545.9134
16715,547.4067
16716,553.08936
16717,553.0477
16718,553.09125
16719,550.34985
16720,557.0952
16721,545.16003
16722,555.2906
16723,537.6052
16724,539.1208
16725,551.2787
16726,554.4507
16727,549.43317
16728,552.13776
16729,557.0392
16730,546.87427
16731,544.94977
16732,556.71985
16733,550.6305
16734,552.90375
16735,545.63586
16736,551.65454
16737,555.9398
16738,550.8071
16739,530.89874
16740,543.91644
16741,543.57227
16742,548.88196
16743,535.48535
16744,555.44324
16745,550.95953
16746,555.7255
16747,550.8346
16748,520.49255
16749,540.4017
16750,553.09125
16751,553.74225
16752,557.09174
16753,553.22894
16754,556.3621
16755,540.0431
16756,553.09125
16757,551.08435
16758,556.71106
16759,550.3174
16760,552.19196
16761,531.3309
16762,548.57764
16763,550.8581
16764,549.5447
16765,553.6011
16766,548.541
16767,547.6663
16768,551.25684
16769,553.79535
16770,554.24725
16771,545.09656
16772,548.3749
16773,544.27606
16774,557.8599
16775,551.46216
16776,546.5326
16777,538.2781
16778,538.80896
16779,556.3807
16780,547.9578
16781,551.68207
16782,554.49225
16783,540.09106
16784,553.07446
16785,549.9267
16786,540.02356
16787,555.6178
16788,551.94794
16789,552.0452
16790,546.88586
16791,547.1585
16792,547.6535
16793,549.0704
16794,545.9007
16795,547.68726
16796,551.18677
16797,549.22095
16798,547.19434
16799,552.12085
16800,544.8775
16801,546.3853
16802,556.01025
16803,552.09076
16804,550.99396
16805,553.1118
16806,549.53766
16807,547.8134
16808,550.3544
16809,551.18677
16810,548.2946
16811,552.8532
16812,554.0246
16813,555.7482
16814,546.57806
16815,554.2637
16816,556.1321
16817,555.7412
16818,551.6171
16819,548.65094
16820,540.2618
16821,557.28357
16822,545.84406
16823,548.3538
16824,549.71045
16825,531.61633
16826,542.77246
16827,547.8608
16828,511.91556
16829,557.73346
16830,553.1699
16831,558.0251
16832,556.68726
16833,553.09125
16834,540.0995
16835,547.7436
16836,548.9779
16837,553.07263
16838,551.2099
16839,549.3916
16840,552.4375
16841,545.0999
16842,541.98846
16843,543.3726
16844,537.7197
16845,546.0161
16846,557.43964
16847,548.45337
16848,551.35406
16849,558.1162
16850,553.09125
16851,554.5874
16852,549.92444
16853,555.27637
16854,552.0359
16855,557.10974
16856,555.8931
16857,551.51965
16858,556.8228
16859,545.3496
16860,548.4515
16861,548.9865
16862,555.8678
16863,544.92944
16864,556.164
16865,553.2819
16866,527.47925
16867,537.9608
16868,557.8599
16869,557.43964
16870,552.6005
16871,525.316
16872,546.95245
16873,540.1654
16874,556.7128
16875,552.32416
16876,543.4938
16877,549.887
16878,546.5401
16879,553.13574
16880,550.7272
16881,551.4115
16882,548.86725
16883,558.13525
16884,557.724
16885,553.9132
16886,547.1107
16887,549.7881
16888,557.09467
